section,instructor,meeting_times,campus,seat_cap,data_id,course_id
901,"Madden, Thomas","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Lowell Thomas', '240', '02/15/2021', '05/28/2021')]",Marist College Campus,24,149895,10
904,"Freiman, Jamie","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'Dyson Building', '218', '02/15/2021', '05/28/2021')]",Marist College Campus,28,148634,3
902,"Macur, Alexander","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '08:00 AM', '09:15 AM', 'Lecture', 'Library', '303', '02/15/2021', '05/28/2021'), ('Friday', '11:00 AM', '12:15 PM', 'Lecture', 'Library', '303', '02/15/2021', '05/28/2021')]",Marist College Campus,30,148192,5
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist Abroad,0,150100,17
901,"Lynch, Bryan","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '06:30 PM', '07:45 PM', 'Lecture', 'Music', '2220', '02/15/2021', '05/28/2021')]",Marist College Campus,24,147827,22
902,"Madden, Thomas","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'Dyson Building', '209', '02/15/2021', '05/28/2021')]",Marist College Campus,22,154856,10
905,"Pantaleo, Jay","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '09:30 AM', '10:45 AM', 'Lecture', 'Hancock', '1020', '02/15/2021', '05/28/2021')]",Marist College Campus,28,148636,3
111,"Gaeke, Melissa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,0,149455,23
903,"Wisor, Sandra","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'Lecture', 'Library', '303', '02/15/2021', '05/28/2021')]",Marist College Campus,30,148802,5
945,"Kreps, Marvin","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'Dyson Building', '229', '02/15/2021', '05/28/2021')]",Marist College Campus,24,147746,24
901,"Garabedian, Steven","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '09:30 AM', '10:45 AM', 'Lecture', 'Fontaine', '105', '02/15/2021', '05/28/2021')]",Marist College Campus,24,151561,25
191,"Pantaleo, Jay","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,0,155199,26
906,"Friedman, Carol","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '03:30 PM', '04:45 PM', 'Lecture', 'Dyson Building', '218', '02/15/2021', '05/28/2021')]",Marist College Campus,28,149126,3
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist Abroad,0,148745,27
904,"Larson, Kathleen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Library', '303', '02/15/2021', '05/28/2021')]",Marist College Campus,30,148194,5
901,"Li, Li","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Dyson Building', '231', '02/15/2021', '05/28/2021')]",Marist College Campus,28,147630,28
905,"Parker, Janice","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '09:30 AM', '10:45 AM', 'Lecture', 'Library', '303', '02/15/2021', '05/28/2021')]",Marist College Campus,30,148195,5
111,"Gaeke, Melissa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,0,149623,29
901,"Williams, Sarah","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '06:30 PM', '07:45 PM', 'Lecture', 'Music', '3201', '02/15/2021', '05/28/2021')]",Marist College Campus,24,147828,30
906,"Larson, Kathleen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Library', '302', '02/15/2021', '05/28/2021')]",Marist College Campus,30,148801,5
895,"Cox, Alison","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,35,147920,31
901,"O'Sullivan, Michael","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Fontaine', '105', '02/15/2021', '05/28/2021'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Fontaine', '105', '02/15/2021', '05/28/2021')]",Marist College Campus,24,151557,32
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist Abroad,0,148853,33
902,"Li, Li","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Dyson Building', '145', '02/15/2021', '05/28/2021')]",Marist College Campus,28,147631,28
901,"Albert, Nisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '06:30 PM', '07:45 PM', 'Lecture', 'Library', '301', '02/15/2021', '04/23/2021')]",Marist College Campus,18,154729,34
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist Abroad,0,149315,29
901,"Lynch, Bryan","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Music', '3201', '02/15/2021', '05/28/2021')]",Marist College Campus,24,147829,35
901,"Jin, Byunghoon","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '06:30 PM', '09:00 PM', 'Lecture', 'Dyson Building', '133', '02/15/2021', '05/28/2021')]",Marist College Campus,28,148829,36
111,"Gaeke, Melissa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,0,148724,37
736,"Szabo, Zsuzsanna","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '02/15/2021', '05/28/2021')]",On-Line,35,147960,38
902,"O'Sullivan, Michael","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Fontaine', '103', '02/15/2021', '05/28/2021')]",Marist College Campus,24,152110,32
620,"Pantaleo, Jay","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '09:00 PM', 'Lecture', 'Library', '302', '02/15/2021', '05/28/2021')]",Marist College Campus,26,149881,26
620,"Chaterdon, Catherine","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '09:30 AM', '10:45 AM', 'Lecture', 'Library', '301', '02/15/2021', '05/28/2021'), ('Monday', '11:00 AM', '12:15 PM', 'Lecture', 'Library', '301', '02/15/2021', '05/28/2021')]",Marist College Campus,18,151548,39
901,"Coletti, Kenneth","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Dyson Building', '133', '02/15/2021', '05/28/2021')]",Marist College Campus,28,149568,40
902,"Albert, Nisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '08:00 PM', '09:15 PM', 'Lecture', 'Library', '301', '02/15/2021', '04/23/2021')]",Marist College Campus,18,154730,34
901,"Flemming, Clare","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Wednesday', '05:00 PM', '06:15 PM', 'Lecture', 'Library', '302', '02/15/2021', '05/28/2021')]",Marist College Campus,28,149769,41
851,"Lee, Jason","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,28,147688,26
620,"Wynkoop, Christopher","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Sunday', '05:30 PM', '07:30 PM', 'Lecture', 'Chapel', 'CHAPEL', '02/15/2021', '05/28/2021')]",Marist College Campus,10,147830,42
903,"Albert, Nisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '07:45 PM', 'Lecture', 'Library', '301', '02/15/2021', '04/23/2021')]",Marist College Campus,18,154731,34
852,"Lee, Jason","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday', '06:30 PM', '09:00 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,28,148015,26
111,"Gaeke, Melissa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,0,148703,43
895,"Szabo, Zsuzsanna","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '06:30 PM', '08:50 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,35,147961,38
620,"Craven, Michael","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Dyson Building', '218', '02/15/2021', '05/28/2021')]",Marist College Campus,28,147998,44
851,"Curley, Eileen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '02:00 PM', '03:15 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,18,151549,45
904,"Albert, Nisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '08:00 PM', '09:15 PM', 'Lecture', 'Library', '301', '02/15/2021', '04/23/2021')]",Marist College Campus,18,154732,34
853,"Cheng, Kuangnen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '03:30 PM', '04:45 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,28,149080,26
620,"Dwyer-McNulty, Sara","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Fontaine', '104', '02/15/2021', '05/28/2021')]",Marist College Campus,14,152117,46
750,"Woodberry, Jazmine","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '02/15/2021', '04/06/2021')]",On-Line,35,152054,47
905,"Albert, Nisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '06:30 PM', '07:45 PM', 'Lecture', 'Library', '301', '02/15/2021', '04/23/2021')]",Marist College Campus,18,154733,34
851,"Wang, Xiaoli","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday', '06:30 PM', '09:00 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,30,148142,44
901,"Williams, Sarah","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '02:00 PM', '03:15 PM', 'Lecture', 'Music', '3201', '02/15/2021', '05/28/2021')]",Marist College Campus,0,147831,48
854,"Cheng, Kuangnen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,28,149595,26
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist Abroad,0,149024,49
906,"Albert, Nisa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Thursday', '08:00 PM', '09:15 PM', 'Lecture', 'Library', '301', '02/15/2021', '04/23/2021')]",Marist College Campus,18,154734,34
901,"Wang, Xiaoli","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '12:30 PM', '01:45 PM', 'Lecture', 'Dyson Building', '218', '02/15/2021', '05/28/2021')]",Marist College Campus,28,148143,44
901,"Lee, Jason","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Monday,Thursday', '12:30 PM', '01:45 PM', 'Lecture', 'Library', '302', '02/15/2021', '05/28/2021')]",Marist College Campus,26,147687,26
901,"Kotzin, Joshua","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Friday', '09:30 AM', '10:45 AM', 'Lecture', 'Dyson Building', '213', '02/15/2021', '05/28/2021')]",Marist College Campus,18,151550,50
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist Abroad,0,150177,51
111,"Harper, Pamela","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,0,148737,52
851,"Cheng, Kuangnen","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist College Campus,28,149787,53
750,"Greenan, LoriBeth","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'On-Line', 'None', 'None', '02/15/2021', '04/06/2021')]",On-Line,21,151459,54
901,"Tyce, Teresa","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '11:00 AM', '12:15 PM', 'Lecture', 'Music', '4001', '02/15/2021', '05/28/2021')]",Marist College Campus,10,148793,55
620,"Pinna, John","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Wednesday', '06:30 PM', '09:00 PM', 'Lecture', 'Donnelly', '238', '02/15/2021', '05/28/2021')]",Marist College Campus,28,147760,56
190,,"[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('None', '', '', 'Lecture', 'None', 'None', '02/15/2021', '05/28/2021')]",Marist Abroad,0,149025,57
620,"Zurhellen, Thomas","[('days', 'start_time', 'end_time', 'meeting_type', 'building', 'room', 'start_date', 'end_date'), ('Tuesday,Thursday', '05:00 PM', '06:15 PM', 'Lecture', 'Dyson Building', '213', '02/15/2021', '05/28/2021')]",Marist College Campus,18,149409,58
