course_title,taught_how,subject,number,co_requisites,prerequisites,college,department,credit_hours,id
COM INTERNSHIP,Internship,COM,362N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,8,296
LDM COM INTERNSHIP,Lorenzo di Medici,COM,363N,,,Communication and The Arts CO,School Communication Arts CO,3,297
GLOBAL MEDIA STRATEGY,Marist Abroad,COM,364L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '262L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Communication', '204L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '300L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,298
ISS IN SPORTS MEDIA,Lecture,COM,365L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '102L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '260L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,299
COMMUNICATIONS INTERNSHIP,Internship,COM,367N,,,Communication and The Arts CO,School Communication Arts CO,3,300
MOBILE CONSUMER,On Line Class,COM,368N,,,Communication and The Arts CO,School Communication Arts CO,3,301
PUBLIC RELATIONS CASE STDS,Lecture,COM,371L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '211L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '212L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,302
SPORTS ANALYTICS,Lecture,COM,372L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '260L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,303
ST:CONFLICT TRANS/NEGOTIATION,Marist Abroad,COM,384N,,,Communication and The Arts CO,School Communication Arts CO,3,304
ST:SOCIAL MEDIA MARKETING,Marist Abroad,COM,388L,,,Communication and The Arts CO,School Communication Arts CO,6,305
"GENDER,CULT,COMM",Lecture,COM,400L,,,Communication and The Arts CO,School Communication Arts CO,3,306
CAPPING COURSE,Marist Abroad,COM,401L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '200L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,307
COM INTERNSHIP,Internship,COM,405N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,5,308
COMM INTERNSHIP,Internship,COM,406N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,9,309
COMM INTERNSHIP,Internship,COM,408N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,12,310
BUS TO BUS ADVERT,Marist Abroad,COM,411L,,,Communication and The Arts CO,School Communication Arts CO,3,311
INST: PORTFOLIO DEVELOPMENT,Independent Study,COM,413N,,,Communication and The Arts CO,School Communication Arts CO,3,312
COMM CAMPAIGN MANAGEMENT,Lecture,COM,418L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '211L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '212L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '333L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Communication', '371L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '471L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '422L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '419L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,313
ADV PUBLIC PRESENT.,Marist Abroad,COM,420L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '101L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,314
STRATEGIC ADVERT CAMPAIGN DVLP,Lecture,COM,423L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '329L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '314L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,315
BRANDING,Marist Abroad,COM,424L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '220L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,316
COMMUNICATION THEORY,On Line Class,COM,425L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '102L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '100L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Communication', '200L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,317
GLOBAL BRAND MGMT,Marist Abroad,COM,427L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '262L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Communication', '204L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '300L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,318
GLOBAL CONS INSGT STGY DEVLP,Marist Abroad,COM,428L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '262L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Communication', '204L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '300L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,319
GLOBAL MKT CAMPGN DEVELPMENT,Marist Abroad,COM,429L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Business', '220N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Communication', '427L', 'Undergraduate', 'D', ')'], ['Or', '', '', '', 'Communication', '364L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,320
ADVERT PORTFOLIO DVLP II,Lecture,COM,432N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '354L', 'Undergraduate', 'B-', '']]",Communication and The Arts CO,School Communication Arts CO,3,321
SPECIALIZD JOURN,Marist Abroad,COM,444L,,,Communication and The Arts CO,School Communication Arts CO,3,322
SPORTS REPORTING,Lecture,COM,445L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,323
SPORTS BROADCASTING,Hybrid Lecture/Online,COM,448L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '242L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,324
COM INTERNSHIP,Internship,COM,450N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,10,325
COM INTERNSHIP,Internship,COM,451N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,11,326
COM INTERNSHIP,Internship,COM,452N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Career Development', '100N', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,13,327
SPORTS PUBLIC RELTNS,Lecture,COM,460L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Communication', '260L', 'Undergraduate', 'D', '']]",Communication and The Arts CO,School Communication Arts CO,3,328
ALTERNATIVE JOURNALISM,Marist Abroad,COM,465L,,,Communication and The Arts CO,School Communication Arts CO,3,329
JOURNALISM WORKSHOP,Hybrid Lecture/Online,COM,466L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '(', '', '', 'Communication', '236L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '322L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '327L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '331L', 'Undergraduate', 'D', ')'], ['And', '(', '', '', 'Communication', '328N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '332N', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Communication', '345L', 'Undergraduate', 'D', ')']]",Communication and The Arts CO,School Communication Arts CO,3,330
COMPARAT COMM SYS,Marist Abroad,COM,488L,,,Communication and The Arts CO,School Communication Arts CO,3,331
SEMINAR IN CINEMA STDS,Lorenzo di Medici,COM,489L,,,Communication and The Arts CO,School Communication Arts CO,3,332
ST:COMM BASED+EXP LRN,On Line Class,COM,493L,,,Communication and The Arts CO,School Communication Arts CO,1,333
FILM HISTORY,Marist Abroad,CLDM,216L,,,Communication and The Arts CO,School Communication Arts CO,3,334
ITALIAN CINEMA SOCIETY,Lorenzo di Medici,CLDM,305L,,,Communication and The Arts CO,School Communication Arts CO,3,335
MOVIES ITAL CULTRE,Marist Abroad,CLDM,308L,,,Communication and The Arts CO,School Communication Arts CO,3,336
CROWDFUNDING,Marist Abroad,CLDM,314L,,,Communication and The Arts CO,School Communication Arts CO,3,337
COMM/EVENT PLAN INTERNSHIP,Marist Abroad,CLDM,367L,,,Communication and The Arts CO,School Communication Arts CO,3,338
FOOD MARKETING & COMM,Lorenzo di Medici,ICOM,253L,,,Comm/The Arts* CA,Communiation the Arts CA,3,339
LOCAL JOURNALISM,Marist Abroad,ICOM,310L,,,Communication and The Arts CO,School Communication Arts CO,3,340
PHOTOJOURNALISM:LONDON LENS,Marist Abroad,ICOM,345L,,,Communication and The Arts CO,School Communication Arts CO,3,341
TECHNOLOGY FOR 21st CENTURY,Lecture,CMPT,103L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,342
SEMINAR-COMM,Marist Abroad,COM,402L,,,Communication and The Arts CO,School Communication Arts CO,3,343
MS EXCEL,Lecture,CMPT,105N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,344
INTRO TO PROGRAMMING II,Marist Abroad,CMPT,107L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,2,345
INTRO TO PROGRAMMING,Lecture,CMPT,120L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,346
INFO TECH & SYS CONCEPTS,On Line Class,CMPT,130L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,347
SOFTWARE DEVELOPMENT I,Lecture,CMPT,220L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Computing Technology', '106L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '107L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,348
SOFTWARE DEVELOPMENT II,Lecture,CMPT,221L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,349
SOFTWARE DEV IIb,Marist Abroad,CMPT,225N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,2,350
SOFTWARE SYSTEMS+ANALYSIS,Lecture,CMPT,230L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,351
MANAGEMENT INFOR SYSTEMS,Lecture,CMPT,300L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,352
"TECNOLOGY,ETHICS,+SOCIETY",Non Scheduled,CMPT,305L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,353
DATA COMMUNICATIONS,Lecture,CMPT,306N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,354
INTERNETWORKING,Lecture,CMPT,307N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '306N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,355
DATABASE MANAGEMENT,Lecture,CMPT,308N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,356
PROJECT MANAGEMENT,Lecture,CMPT,309L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,357
INTRO TO z/OS+MJR SUBSYSTEMS,On Line Class,CMPT,315N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,358
SYSTEM DESIGN,Lecture,CMPT,330L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '230L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,359
THEORY OF PROGRAM LANG,Lecture,CMPT,331L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '221L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Computing Technology', '218N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '225N', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,360
INST: NETWORK FUNCTION DEV,Independent Study,CMPT,388N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,361
INST: ADV TECH ENT,Independent Study,CMPT,391L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,362
INTRO TO CYBERSECURITY,Lecture,CMPT,416N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '120L', 'Undergraduate', 'D', ''], ['Or', '(', '', '', 'Computing Technology', '106L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '107L', 'Undergraduate', 'D', ')'], ['And', '', '', '', 'Computing Technology', '306N', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '307N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,363
HACKING + PENETRATION TESTING,Lecture,CMPT,417N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '416N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,364
MOBILE SECURITY,Lecture,CMPT,418N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '416N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,365
INTERNET SECURITY,Hybrid Lecture/Online,CMPT,420N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '307N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,366
COMPUTER ORG & ARCH,Lecture,CMPT,422N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,367
NETWORK VIRTUALIZATION,On Line Class,CMPT,423N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,368
DATA+INFORMATION MGMT,Lecture,CMPT,428N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '308N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,369
TECHNOLOGY+ENTREPRENEURSHIP,Non Scheduled,CMPT,430L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,370
DESIGN OF COMPILERS,Lecture,CMPT,432N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '435L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,371
ALGORITHM ANALYSIS+DESIGN,Lecture,CMPT,435L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', ''], ['And', '(', '', '', 'Mathematics', '205L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Mathematics', '310L', 'Undergraduate', 'D', ')']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,372
COMPUTER GRAPHICS,Lecture,CMPT,446N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '220L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,373
z/OS RAS and PD,On Line Class,CMPT,452N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,374
DEC SUPT+BUS INTELL SYSTEMS,On Line Class,CMPT,460N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Computing Technology', '308N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,375
IS POLICY,Lecture,CMPT,470L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '330L', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,376
CS PROJECT II,On Line Class,CMPT,476N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Computing Technology', '475N', 'Undergraduate', 'D', '']]",Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,377
ADV INTERNSHIP,Internship,CMPT,484N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,378
ADV INTERNSHIP,Internship,CMPT,486N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,4,379
ST:GRAPHICS IN GAME DEV,Marist Abroad,CMPT,489N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,380
ADV TECH INTERNSHIP,Internship,CMPT,490N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,5,381
ADV TECH INTERNSHIP,Internship,CMPT,491N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,8,382
ADV TECH INTERNSHIP,Internship,CMPT,492N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,7,383
ADV TECH INTERNSHIP,Internship,CMPT,495N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,1,384
ADV TECH INTERNSHIP,Internship,CMPT,496N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,2,385
ADV TECH INTERNSHIP,Internship,CMPT,497N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,386
ADV TECH INTERNSHIP,Marist Abroad,CMPT,498N,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,6,387
"FURN,WOOD OBJCTS,GLDNG CONS",Marist Abroad,CONV,150N,,,Communication and The Arts CO,School Communication Arts CO,3,388
FRESCO TECH+MURAL PAINT,Marist Abroad,CONV,180N,,,Communication and The Arts CO,School Communication Arts CO,3,389
FRESCO TECH+MURAL PAINT II,Marist Abroad,CONV,280N,,,Communication and The Arts CO,School Communication Arts CO,3,390
ST:CONSRVTN STDS/RESTRTN,Lorenzo di Medici,CONV,392N,,,Communication and The Arts CO,School Communication Arts CO,3,391
CONSRVTN STDS RSTRTN II,Marist Abroad,CONV,393N,,,Communication and The Arts CO,School Communication Arts CO,3,392
WRKNG GROUP PRJCT-PNT+PLYCHRM,Marist Abroad,CONV,400L,,,Communication and The Arts CO,School Communication Arts CO,3,393
INTRO CRIM JUST,Lecture,CRJU,101L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,394
CRIMINOLOGY,Lecture,CRJU,202L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,395
FOUNDATIONS IN SOC JUSTICE,Lecture,CRJU,203L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,396
CRIM & SCI INVEST,Lecture,CRJU,206N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,397
JUVENILE DELINQ,Marist Abroad,CRJU,223L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,398
POLICING IN AMER,Lecture,CRJU,230L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,399
CORRECTIONS,Lecture,CRJU,235L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,400
ARTIFICAL INTELLIGENCE,Marist Abroad,CMPT,404L,,,Computer Science/ Mathematics CC,School Computer Sci/ Math CC,3,401
CRIMINAL COURTS,Lecture,CRJU,302L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,402
JUV JUST SYST,Lecture,CRJU,305L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,403
CRIMINAL LAW+PROCEDURES,Lecture,CRJU,306L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,404
CRIMINAL JUSTICE ETHICS,Lecture,CRJU,310L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,405
RACE AND CRIME,Lecture,CRJU,314L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,406
PSYC PER-CRIM BEH,Lorenzo di Medici,CRJU,348L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,407
ORGANIZED CRIME,Marist Abroad,CRJU,350L,,,Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,408
CJ RES METH,Lecture,CRJU,374L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', ''], ['And', '', '', '', 'Mathematics', '130L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,409
ST: COLLABORATIVE JUSTICE,Lecture,CRJU,390L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,410
ST: PSYCHOLOGY AND LAW,Lecture,CRJU,393L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,411
CROSS CULT CJ SYS,Marist Abroad,CRJU,440L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,412
SENIOR SEMINAR II,Lecture,CRJU,477L,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '374L', 'Undergraduate', 'D', ''], ['Or', '', '', '', 'Psychology', '350L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,413
CRJU INTERN I,Internship,CRJU,496N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '101L', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,414
CRJU INTERN II,Internship,CRJU,497N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '496N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,415
CRJU INTERN III,Internship,CRJU,498N,,"[['And/Or', '', 'Test', 'Score', 'Subject', 'Course Number', 'Level', 'Grade', ''], ['', '', '', '', 'Criminal Justice', '497N', 'Undergraduate', 'D', '']]",Behavioral and Social Science SB,School Behavioral/Social Sci SB,3,416
